"fish_id","n","ID","part_type","bin","merged","X","SL","CAV","MDS1","DS1","MDS1NA","MDS2","DS2","MDS2NA","MDS3","DS3","MDS3NA","MDF","MAF","MCV","MAV","MPT","LPT","MPSP","PSP.L","PSP.R","MPSPNA","TPG","ECT","CLE","PMX","Scale_10mm","PGNA","CSTRAT","ISTRAT","YEAR","INT"
"V333660",3214,"V333660_L3504_1_P.jpg","merged","L3504",TRUE,3214,2293.4014,NA,0,0,0,0,0,0,1,NA,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,715.2342,0,218.55,568.7,18557.635,18750
"V333661",3215,"V333661_L3505_1_P.jpg","merged","L3505",TRUE,3215,3611.0586,443.8318,0,0,0,0,0,0,1,104.9952,0,8,0,16,12,5,102.8397,0,NA,NA,0,60.531,464.2241,365.1411,180,776.9891,NA,249.65,537.6,17550.526,17750
"V333662",3216,"V333662_L3506_1_P.jpg","merged","L3506",TRUE,3216,2126.9154,NA,0,0,0,0,0,0,1,36.0555,0,0,0,17,0,5,NA,0,NA,NA,0,NA,209.6187,228.7794,NA,836.6911,0,684.05,103.2,3483.394,3500
"V333663",3217,"V333663_L3507_1_P.jpg","merged","L3507",TRUE,3217,NA,512.3151,0,0,0,0,0,0,1,112.2854,0,9,7,19,12,5,160.1999,0,NA,NA,0,NA,436,531.3982,NA,825.3969,0,140.85,646.4,21073.786,21250
"V333664",3218,"V333664_L3508_1_P.jpg","merged","L3508",TRUE,3218,5116.4382,631.4645,0,0,0,0,0,0,1,139.1402,0,8,9,0,0,6,186.2901,2,362.4803,NA,0,912.7102,800.6397,612.7316,NA,814.6263,NA,516.6,270.65,8905.911,9000
"V333665",3219,"V333665_L3509_1_P.jpg","merged","L3509",TRUE,3219,3948.0935,NA,0,0,0,1,250.8007,0,1,NA,0,0,0,0,0,6,156,2,310.7571,265.3771,0,578.16,445.9114,553.3679,172.154,811.0882,NA,516.9,270.35,8896.196,9000
"V333666",3220,"V333666_L3510_1_P.jpg","merged","L3510",TRUE,3220,4775.9481,466.5552,0,0,0,0,0,0,1,120,0,0,0,17,0,6,125.6025,0,NA,NA,0,NA,592.1216,1005.8708,128.0625,816.0098,0,NA,NA,NA,NA
"V333668",3221,"V333668_L3512_1_P.jpg","merged","L3512",TRUE,3221,2614.1639,343.8887,0,0,0,0,0,0,1,123.1463,0,10,8,18,12,6,81.939,0,NA,NA,0,83.5703,354.5716,330.1636,93.0484,831.0487,NA,258.5,528.75,17263.938,17500
"V333669",3222,"V333669_L3513_1_P.jpg","merged","L3513",TRUE,3222,5101.3586,629.0723,1,160.798,0,1,308.519,0,1,132.9662,0,0,0,15,10,6,152.8398,0,NA,NA,0,342.3449,624.0641,639.85,223.8928,824.786,NA,660.3,126.95,4252.488,4500
"V333671",3223,"V333671_L3515_1_P.jpg","merged","L3515",TRUE,3223,NA,569.4677,1,167.9047,0,0,0,0,1,131.5751,0,9,0,18,12,6,159.2482,0,NA,NA,0,230.2347,595.7852,607.2759,NA,834.7646,NA,659.7,127.55,4271.917,4500
"V333673",3224,"V333673_L3517_1_P.jpg","merged","L3517",TRUE,3224,NA,474.6853,0,0,0,0,0,0,1,101.5135,0,0,0,0,14,4,184.5671,0,NA,NA,0,152.9706,468.855,439.9784,107.2054,830.87,NA,683.15,104.1,3512.538,3750
"V333674",3225,"V333674_L3518_1_P.jpg","merged","L3518",TRUE,3225,NA,441.5297,0,0,0,1,64.1249,0,1,NA,0,0,0,0,13,6,115.1694,0,NA,NA,0,190.8298,488.1475,534.4006,146.697,724.8945,NA,219.05,568.2,18541.443,18750
"V333675",3226,"V333675_L3519_1_P.jpg","merged","L3519",TRUE,3226,NA,443.0403,0,0,0,0,0,0,1,78.0577,0,0,0,16,0,NA,NA,0,NA,NA,0,NA,NA,NA,187.1096,706.785,0,685.85,101.4,3425.105,3500
"V333676",3227,"V333676_L3520_1_P.jpg","merged","L3520",TRUE,3227,NA,459.7222,0,0,0,0,0,0,1,120.1499,0,9,6,16,0,5,103.097,0,NA,NA,0,NA,472.8689,NA,196.5401,726.6196,0,685.45,101.8,3438.058,3500
"V333677",3228,"V333677_L3521_1_P.jpg","merged","L3521",TRUE,3228,3166.7075,365.482,0,0,0,0,0,0,1,92.4175,0,7,5,18,14,5,77.1298,0,NA,NA,0,NA,412.6063,308.7815,144.8102,705.1021,0,684.95,102.3,3454.249,3500
"V333679",3229,"V333679_L3523_1_P.jpg","merged","L3523",TRUE,3229.5,NA,528.8088,0,0,0,0,0,0,1,45.12205,0,0,0,0,0,0,NA,2,337.5204,306.6203,0,699.7142,483.2556,NA,NA,718.0975,0,516.5,270.75,8909.149,9000
"V333680",3231,"V333680_L3524_1_P.jpg","merged","L3524",TRUE,3231,4903.801,NA,0,0,0,0,0,0,1,120,0,0,0,17,14,5,196,0,NA,NA,0,NA,593.6329,484.0661,189.7367,705.3737,0,143.55,643.7,20986.352,21000
"V333683",3232,"V333683_L3528_1_P.jpg","merged","L3528",TRUE,3232,NA,399.9866,0,0,0,0,0,0,1,117.3456,0,0,0,0,13,5,96.421,0,NA,NA,0,146.2942,415.3131,312.2595,147,715.7437,NA,682.85,104.4,3522.253,3750
"V333684",3233,"V333684_L3529_1_P.jpg","merged","L3529",TRUE,3233,NA,558.5402,0,0,0,1,262.3928,0,1,109.0367,0,8,9,17,0,NA,NA,0,NA,NA,0,NA,NA,611.8309,NA,661.9675,0,252.55,534.7,17456.616,17500
"V333690",3234,"V333690_L3535_1_P.jpg","merged","L3535",TRUE,3234,3506.1184,416.2571,0,0,0,0,0,0,1,81.6088,0,0,0,15,0,4,61.1882,0,NA,NA,0,126.0357,NA,507.142,160.9969,721.5982,NA,685.25,102,3444.534,3500
"V333691",3235,"V333691_L3536_1_P.jpg","merged","L3536",TRUE,3235,NA,366.8101,0,0,0,0,0,0,1,86.3481,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,328.9073,363.7857,NA,662.9057,0,685.05,102.2,3451.011,3500
"V333692",3236,"V333692_L3537_1_P.jpg","merged","L3537",TRUE,3236,NA,316.2561,0,0,0,0,0,0,1,87.818,0,0,0,0,0,5,119.0798,2,224.9,212.0094,0,381.0354,339.5114,290.9983,NA,675.8521,NA,515.9,271.35,8928.579,9000
"V333693",3237,"V333693_L3538_1_P.jpg","merged","L3538",TRUE,3237,NA,430.4937,0,0,0,0,0,0,1,115.9181,0,0,0,17,13,5,123.3288,0,NA,NA,0,134.1641,478.4318,324.7214,NA,726.5762,NA,221.95,565.3,18447.533,18500
"V333694",3238,"V333694_L3539_1_P.jpg","merged","L3539",TRUE,3238,3516.9532,NA,0,0,0,1,180.7097,0,1,68.1175,0,0,0,0,0,5,NA,0,NA,NA,0,144.4991,412,386.4298,137.9275,722.4071,NA,682.65,104.6,3528.73,3750
"V333695",3239,"V333695_L3540_1_P.jpg","merged","L3540",TRUE,3239,3288.3339,382.1138,0,0,0,0,0,0,1,98.0867,0,0,0,17,13,5,97.719,0,NA,NA,0,NA,462.1266,407.0393,112.0893,663.7123,0,152.25,635,20704.621,20750
"V333696",3240,"V333696_L3541_1_P.jpg","merged","L3541",TRUE,3240,3146.9371,383.1724,0,0,0,1,208.9258,0,1,123.3288,0,9,8,17,12,4,115.9181,0,NA,NA,0,NA,432.6662,338.7743,NA,676.1723,0,248.35,538.9,17592.624,17750
"V333698",3241,"V333698_L3544_1_P.jpg","merged","L3544",TRUE,3241,3051.0133,391.2283,0,0,0,1,270.15,0,1,91.2414,0,8,8,17,13,5,119.4362,0,NA,NA,0,NA,299.5497,NA,85.9069,678.1062,0,248.35,538.9,17592.624,17750
"V333699",3242,"V333699_L3545_1_P.jpg","merged","L3545",TRUE,3242,2716.483,305.0464,0,0,0,0,0,0,1,81.939,0,0,0,17,14,4,104.69,0,NA,NA,0,NA,394.2436,313.356,69.6563,722.8969,0,685.85,101.4,3425.105,3500
"V333700",3243,"V333700_L3546_1_P.jpg","merged","L3546",TRUE,3243,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,4,105.3423,0,NA,NA,0,255.2822,472.6309,NA,NA,677.0502,NA,685.85,101.4,3425.105,3500
"V333701",3244,"V333701_L3547_1_P.jpg","merged","L3547",TRUE,3244,3696.5369,472.6564,0,0,0,0,0,0,1,78,0,8,7,17,11,4,104.3552,0,NA,NA,0,174.6454,423.0106,410.1122,131.727,655.9855,NA,682.95,104.3,3519.015,3750
"V333702",3245,"V333702_L3548_1_P.jpg","merged","L3548",TRUE,3245,NA,NA,0,0,0,0,0,0,1,84.4808,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,621.5867,448.8786,NA,667.8218,0,664,123.25,4132.671,4250
"V333704",3246,"V333704_L3550_1_P.jpg","merged","L3550",TRUE,3246.5,1990.5135,257.4671,0,0,0,0,0,0,0,0,0,0,0,17,12,4,42.19,0,NA,NA,0,NA,286.2516,271.3595,62.1289,674.3827,0,663,124.25,4165.054,4250
"V333706",3248,"V333706_L3552_1_P.jpg","merged","L3552",TRUE,3248,2340.2769,321.4332,0,0,0,0,0,0,1,61.6117,0,0,0,16,16,4,58.3095,0,NA,NA,0,NA,314.3501,263.6968,68.7314,674.8807,0,685.85,101.4,3425.105,3500
"V333708",3249,"V333708_L3554_1_P.jpg","merged","L3554",TRUE,3249,NA,387.9554,0,0,0,0,0,0,1,87.4643,0,7,0,0,12,5,84,2,252.4639,NA,0,466.623,449.2594,365.089,129.0349,691.251,NA,516.5,270.75,8909.149,9000
"V333709",3250,"V333709_L3555_1_P.jpg","merged","L3555",TRUE,3250,NA,345.2695,0,0,0,0,0,0,0,0,0,0,0,17,13,4,70.7107,0,NA,NA,0,NA,365.9781,466.759,NA,669.582,0,219.15,568.1,18538.205,18750
"V333710",3251,"V333710_L3556_1_P.jpg","merged","L3556",TRUE,3251,2766.1968,362.9013,0,0,0,0,0,0,1,79.2023,0,6,6,17,0,2,117.0385,0,NA,NA,0,NA,365.089,347.2362,105.385,666.4323,0,683.15,104.1,3512.538,3750
"V333711",3252,"V333711_L3557_1_P.jpg","merged","L3557",TRUE,3252,4134.8973,NA,1,61.1882,1,1,64.4981,0,1,85.8836,0,0,0,0,0,6,96.0833,0,NA,NA,0,NA,718.1866,438.6342,104.69,667.6167,0,661.6,125.65,4210.39,4250
"V333713",3253,"V333713_L3559_1_P.jpg","merged","L3559",TRUE,3253,NA,282.3915,0,0,0,0,0,0,1,49.0306,0,8,7,0,14,6,70,0,NA,NA,0,74.6726,290.6613,229.1724,89.822,659.0964,NA,686.25,101,3412.151,3500
"V333714",3254,"V333714_L3560_1_P.jpg","merged","L3560",TRUE,3254,NA,520.982,0,0,0,0,0,0,0,0,0,9,8,17,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,665.3751,0,221.95,565.3,18447.533,18500
"V333715",3255,"V333715_L3561_1_P.jpg","merged","L3561",TRUE,3255,NA,549.7579,0,0,0,0,0,0,1,118.6802,0,10,8,18,0,NA,108.0417,0,NA,NA,0,NA,593.075,NA,NA,673.1307,0,218.25,569,18567.349,18750
"V333716",3256,"V333716_L3562_1_P.jpg","merged","L3562",TRUE,3256,NA,599.1417,0,0,0,0,0,0,0,0,0,0,0,0,0,5,149.4523,0,NA,NA,0,NA,NA,NA,268.7452,687.3136,0,220.15,567.1,18505.822,18750
"V333717",3257,"V333717_L3563_1_P.jpg","merged","L3563",TRUE,3257,NA,NA,0,0,0,0,0,0,1,36.7696,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,657.3218,0,217.85,569.4,18580.303,18750
"V333719",3258,"V333719_L3565_1_P.jpg","merged","L3565",TRUE,3258,2687.4006,341.8569,0,0,0,0,0,0,1,64.2028,0,0,0,17,13,5,43.2666,0,NA,NA,0,NA,301.4963,306.2352,114.826,664.3493,0,687.95,99.3,3357.1,3500
"V333723",3259,"V333723_L3569_1_P.jpg","merged","L3569",TRUE,3259,NA,549.8725,0,NA,1,0,NA,1,0,NA,1,0,0,0,0,0,NA,2,315.0143,NA,0,792.142,630.457,437.7225,NA,664.5254,NA,518.2,269.05,8854.098,9000
"V333727",3260,"V333727_L3573_1_P.jpg","merged","L3573",TRUE,3260,NA,509.5623,0,0,0,1,261.1972,0,1,108.074,0,8,7,0,15,5,136.0588,0,NA,NA,0,NA,622.0096,464.4308,173.6663,668.431,0,685.55,101.7,3434.819,3500
"V333731",3261,"V333731_L3577_1_P.jpg","merged","L3577",TRUE,3261,4769.8268,584.4662,0,0,0,0,0,0,1,121.062,0,0,0,18,11,5,120.3329,0,NA,NA,0,150.7846,454.5415,NA,208.0385,680.2941,NA,220.65,566.6,18489.63,18500
"V333734",3262,"V333734_L3580_1_P.jpg","merged","L3580",TRUE,3262,NA,513.6876,0,0,0,0,0,0,0,0,0,0,0,0,0,5,137.4118,0,NA,NA,0,NA,NA,NA,166.331,588.5202,0,660.4,126.85,4249.249,4250
"V333737",3263,"V333737_L3583_1_P.jpg","merged","L3583",TRUE,3263,3108.54,381.2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,597.2713,0,167.55,619.7,20209.163,20250
"V333738",3264,"V333738_L3584_1_P.jpg","merged","L3584",TRUE,3264,NA,295.3399,0,0,0,0,0,0,1,89.5819,0,8,8,18,0,NA,90.1359,0,NA,NA,0,NA,NA,NA,NA,586.721,0,223.05,564.2,18411.912,18500
"V333744",3265,"V333744_L3590_1_P.jpg","merged","L3590",TRUE,3265,NA,366.4727,0,0,0,0,0,0,1,85.9069,0,0,0,0,0,4,92.0272,0,NA,NA,0,154.2012,NA,429.8488,154.8709,580.056,NA,663.5,123.75,4148.862,4250
"V333745",3266,"V333745_L3591_1_P.jpg","merged","L3591",TRUE,3266,3439.5535,444.1837,0,0,0,0,0,0,1,89.1964,0,8,8,16,14,5,79.2023,0,NA,NA,0,188.3083,596.4872,459.5095,115.4123,590.1771,NA,663.5,123.75,4148.862,4250
"V333752",3267,"V333752_L3598_1_P.jpg","merged","L3598",TRUE,3267.5,NA,462.0042,0,0,0,0,0,0,1,46.1736,0,0,0,0,0,0,142.9405,0,NA,NA,0,NA,548.7149,NA,196.1224,596.8584,0,663.3,123.95,4155.339,4250
"V333756",3269,"V333756_L3602_1_P.jpg","merged","L3602",TRUE,3269,1587.7632,NA,0,0,0,1,167.0449,0,1,79.1202,0,8,7,16,13,4,46.0435,0,NA,NA,0,NA,220.1454,201.8019,62.1289,695.2697,0,519.7,267.55,8805.524,9000
"V333757",3270,"V333757_L3603_1_P.jpg","merged","L3603",TRUE,3270.5,NA,364.5041,0,0,0,0,0,0,1,31.3209,0,0,0,0,0,4,54.3323,0,NA,NA,0,NA,410.0793,324.4996,NA,685.9577,0,688.65,98.6,3334.432,3500
"V333764",3272,"V333764_L3610_1_P.jpg","merged","L3610",TRUE,3272,3180.3184,408.2759,0,0,0,0,0,0,1,81.6088,0,0,0,16,0,5,90.1998,0,NA,NA,0,NA,403.2183,344.1773,141.0319,684.9007,0,688.65,98.6,3334.432,3500
"V333765",3273,"V333765_L3611_1_P.jpg","merged","L3611",TRUE,3273,3361.6187,404.6732,0,0,0,0,0,0,1,97.4064,0,0,0,21,0,4,72.4431,0,NA,NA,0,NA,NA,NA,168.7602,692.6355,0,NA,NA,NA,NA
"V333821",3274,"V333821_L3667_1_P.jpg","merged","L3667",TRUE,3274,4132.4356,615.5836,0,0,0,0,0,0,1,62.6099,0,0,0,16,13,3,128.0625,0,NA,NA,0,NA,NA,NA,NA,709.3659,0,692.05,95.2,3224.331,3250
"V333843",3275,"V333843_L3689_1_P.jpg","merged","L3689",TRUE,3275,3000.6134,382.9484,0,0,0,0,0,0,1,82.9759,0,8,7,17,14,4,160.3808,0,NA,NA,0,NA,306,351.5252,66.6108,733.8481,0,693.95,93.3,3162.803,3250
"V333844",3276,"V333844_L3690_1_P.jpg","merged","L3690",TRUE,3276,NA,403.6644,0,0,0,0,0,0,1,95.2943,0,0,0,16,0,4,93.0484,0,NA,NA,0,NA,414.7059,NA,112.45,727.2139,0,693.85,93.4,3166.041,3250
